author,body,likes,dislikes,replies,video_likes,video_dislikes,video_shares,video_views,youtube_predicted_emotion
@brucehoofung1654,mbappe has entered the future goat conversation . > . meanwhile cr7 has left the goat conversation permanently,1,0,0,309300,0,0,20463015,neutral
@Abisekh,everyone is talking about messi but nobody talks about di maria who created a penalty and also scores a goal,56,0,5,309300,0,0,20463015,neutral
@vincentprado,"please fifa, use better editors and producers. this is fifa's channel, it's supposed to be a football channel. you guys have edited very poorly, cutting the play of argentina's second goal is a sin. three seconds more does not change anything in the final duration and would let you see a spectacular play. and cutting the penalties is so bad. i understand that on tv sometimes seconds are scarce, but this is youtube and a football channel. if you want i'll send you my cv and i'll show you.",1,0,0,309300,0,0,20463015,neutral
@AdsoundChannel,the greatest final ever?! i cant tell since the highlights are too short,1,0,0,309300,0,0,20463015,admiration
@conorgorman1301,terrible highlights package. i stopped watching after the second goal. this doesn't show any buildup to the play. whoever made this video isn't a football fan.,0,0,0,309300,0,0,20463015,fear
@woke16,ok my golly goshers,0,0,0,309300,0,0,20463015,fear
@Alt_The_Commenter,writing a comment to prove i was here to witness this amazing final.,2,0,0,309300,0,0,20463015,admiration
@kmzahidvlog,i think match of the century,0,0,0,309300,0,0,20463015,admiration
@user-hy5np6sy2v,welcome to egypt ♥️ 🇪🇬 💚🏆🥇🏅🎖🪶🕊🦅🦆🦩🦢🦤🐦🐣🐤🐥🐓🦚🦉🐔🦃🦜🪶welcome to amr el masry,1,0,0,309300,0,0,20463015,neutral
@The-MKz,🇸🇦> 🇦🇷> world 💀💀💀,0,0,0,309300,0,0,20463015,neutral
@FardinMubin,messi the greatest of all time 🐐 emi the hero sensational performance 🦅 argentina deserve it 🙏 love from bangladesh 🇧🇩,4,0,0,309300,0,0,20463015,admiration
@IqbalKhan-eg9fc,one of the best fifa world cup finals ever 2022 (qatar) congratulations to team argentina champions of the world,20,0,0,309300,0,0,20463015,admiration
@DistrictReporterSatkhira,best final,0,0,0,309300,0,0,20463015,admiration
@snookerlegend1431,the greatest match on planet earth !,1,0,0,309300,0,0,20463015,admiration
@hirushapeiris4352,leo the legend💪,0,0,0,309300,0,0,20463015,neutral
@sabareeshcp4701,"as an argentinian fan,watching this match was a pain until they won...this was a war and argentina won it...vamos argentina",1,0,0,309300,0,0,20463015,neutral
@namedclaiming821,these two nations always have iconic matches,68,0,4,309300,0,0,20463015,admiration
@elhikarusan,france is the best combeback,0,0,0,309300,0,0,20463015,neutral
@ayoubnerazzurro2677,the dreams of messi,1,0,0,309300,0,0,20463015,neutral
@__hm10x,on this special occasion my goat messi finally completed football! this was a dream come true after so much suffering for all of us! am gonna cherish this world cup for the rest of my life! 🇦🇷🏆🐐🔝,2,0,0,309300,0,0,20463015,joy
@Transfers_1,thank,1,0,0,309300,0,0,20463015,gratitude
@KpopListener,that was the best match i've ever watched period.,0,0,0,309300,0,0,20463015,admiration
@Encreblanche10,los argentinos son simuladores de penaltis y tramposos,0,0,0,309300,0,0,20463015,neutral
@postmatchanalysis2,why is nobody talking about the fact that emi martinez didn't keep 1 foot on the goal line for all the penalties? fifa really wanted argentina to win this. congrats to them all (argenfifa),2,0,0,309300,0,0,20463015,admiration
@ebrightblackspartan5967,"finally see messi smile after some horrible final defeats, messi international trophy deserve a movie for upcoming footballer as inspiration to buckle up when things go down.",0,0,0,309300,0,0,20463015,joy
@vincentmattis530,2014 was the best final!,2,0,0,309300,0,0,20463015,admiration
@user-dc9yv4rf1f,the best world cup ever,0,0,0,309300,0,0,20463015,admiration
@simonkvien7766,"didn't even bother to show the play before the goal to 2-0, bruh",0,0,0,309300,0,0,20463015,neutral
@YohanMalinda,😍✌,1,0,0,309300,0,0,20463015,curiosity
@kimnarisa4030,i love 🇦🇷🇦🇷🇦🇷,0,0,0,309300,0,0,20463015,love
@emiliolemoine5612,and now mbappé's career is forever tainted even if he wins it again. that makes me sad. blame the awful ref and equally awful teammates.,0,0,0,309300,0,0,20463015,sadness
@OldYoung04,great referee,0,0,0,309300,0,0,20463015,admiration
@mrblekok5494,"hay una cosa que les falta a los jugadores argentinos, es decir, jugadores con pelo largo 🤣🤣🤣 vamos argentina 🇦🇷🇦🇷🇦🇷🏆🏆🏆",1,0,1,309300,0,0,20463015,neutral
@stevendutoit9308,congratulations too argentina 🇦🇷,0,0,0,309300,0,0,20463015,gratitude
@johnt7112,pls upload full match🙏🏻,1,0,0,309300,0,0,20463015,approval
@mmmm-vm8qu,اقهررررررررررررررررررهم وااااااااااااااااااا😂😂😂😂😂😂😂😂😂😂😂😂😂😂 البشت العربي هزمهم محبين الخلفي الشواذ,1,0,0,309300,0,0,20463015,amusement
@adnanbinnizam1133,i didn't watch football like crazy until this world cup and mannnnn this was the best world cup ever.... mbaape is a monster but messi is a legend...,0,0,0,309300,0,0,20463015,admiration
@bucr5437,messi̇>ronaldo,0,0,0,309300,0,0,20463015,neutral
@tobeact4872,"bruhhh! that france's second penalty is hard proof that they wanted france to win, i can't believe people said fifa is favoring argentina when it's the total opposite. probably the ending of their script says messi and argentina will loose against france lol",2,0,1,309300,0,0,20463015,amusement
@Ludwigthesec,mbappe is the next messi,1,0,0,309300,0,0,20463015,neutral
@elpayasobueno1977,di maría les pego un baile histórico!,2,0,0,309300,0,0,20463015,neutral
@alhudagprs591,final piala dunia terbaik argentina vs prancis 👏,1,0,1,309300,0,0,20463015,neutral
@nakumininja,france handsball before mbappe 3rd penalty look at my video..scaloni blunder demaria out..argen is better all aspect..mbape two penalty not impressing. emi save is crazy,0,0,1,309300,0,0,20463015,neutral
@perlenoire6364,remember in this game missi scored 2 goals and mumpay scored 3 goals both their shirts # 10 and both one the world best players has it happened befor ?,0,0,0,309300,0,0,20463015,neutral
@davidmelendez3262,robo,1,0,1,309300,0,0,20463015,neutral
@Rayan.7,thank you qatar 🇶🇦🤍,1,0,0,309300,0,0,20463015,gratitude
@3ddude789,mbappe is so nice,1,0,0,309300,0,0,20463015,love
@ssemyaloumar4166,messi is the true definition of fifa,1,0,0,309300,0,0,20463015,neutral
@caabdulsattarsoomro8289,next future generation will like my comment. because we watched this world cup live and you are only watching the highlights. 😁😁,0,0,0,309300,0,0,20463015,approval
@roshanperera9646,"real winners are france 🇫🇷 mbappe has got hatrick goals,",1,0,0,309300,0,0,20463015,excitement
@serxsux9170,"the best finals, the goat messi",0,0,0,309300,0,0,20463015,admiration
@perlenoire6364,best player in history is missi congratulations argentine and missi well done qatar for the best world cup ever best wishes to all from arab nation algeria 🇩🇿,0,0,0,309300,0,0,20463015,admiration
@Mahm0ud_SD,all respect to mbappe and messi for entertainm us like that bravo boys 👏🔥☺,1,0,0,309300,0,0,20463015,admiration
@adenpakaraonepat1428,the referee made so many wrong call in favour of france. the last penalty for france was absurd.,0,0,1,309300,0,0,20463015,annoyance
@asrafulemon2004,best world cup match in history king messi ❤️,0,0,0,309300,0,0,20463015,admiration
@manasbiswas4688,the day when a prince was crowned and a prince was born,1,0,0,309300,0,0,20463015,admiration
@hridoysarma9920,last goal save of martinez is the marvelous save. and it is the reason of argentina win,1,0,0,309300,0,0,20463015,admiration
@geygsg6191,i like argentina,0,0,0,309300,0,0,20463015,love
@arthurscott2348,greatest final ever,0,0,0,309300,0,0,20463015,admiration
@Dr.Aq-sportedits,subcribe if you think messi is the real got,0,0,0,309300,0,0,20463015,neutral
@Dr.Aq-sportedits,look 👀 still a beast ❤,0,0,0,309300,0,0,20463015,love
@Dr.Aq-sportedits,only one goat mesii…….❤,0,0,0,309300,0,0,20463015,sadness
@solidsnake9574,peter drury is the best commentator ever.a poet. i'll forever remember his voice.,1,0,0,309300,0,0,20463015,admiration
@jairopadilla1851,"un resumen de 2 minutos, del mejor partido de la historia? fifa no existís",0,0,0,309300,0,0,20463015,neutral
@victorj1415,"this was a captain tsubasa episode, no midfield, stratospheric shots...",0,0,0,309300,0,0,20463015,neutral
@kshaddoz4590,france lost because they went full nigguh,0,0,0,309300,0,0,20463015,disappointment
@nathanngumi8467,what a final!,0,0,0,309300,0,0,20463015,grief
@Sonam_wangdi,just like the ending of a great movie.,0,0,0,309300,0,0,20463015,admiration
@nnn..86,this the best match in my life ....🇧🇩🇦🇷,2,0,0,309300,0,0,20463015,admiration
@harshvardhan3913,please upload the full match repeat,0,0,0,309300,0,0,20463015,neutral
@jackmatt18,"by far, the greatest final ever.",2,0,0,309300,0,0,20463015,admiration
@armycr7,congratulations messi 🏆🇦🇷,1,0,0,309300,0,0,20463015,excitement
@jackmatt18,"send it to every football school where youngs students watch it over and over till they feel what football is really about. you have elite techniques, most physical and resistance strength, focus and tactics yet without heart you will get nowhere. talent and work is the key but heart is everything",0,0,0,309300,0,0,20463015,neutral
@immacolatamazzucai9910,forza argentina,0,0,0,309300,0,0,20463015,neutral
@emmanuelkalinda749,l10nel messi has completed football🌎⚽,2,0,0,309300,0,0,20463015,neutral
@faisalali2008,after 3 decades messi dreams successfully true,1,0,0,309300,0,0,20463015,neutral
@jimday666,"pfff, what a joke sport.",0,0,0,309300,0,0,20463015,amusement
@Cine-Man79,💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💵💵💵💵💵💵💵💵💸💸💸💸💸💸💸💸💸,0,0,0,309300,0,0,20463015,neutral
@MaherMskkawi,what a game! so unexpected so stressful it went crazy!,7,0,0,309300,0,0,20463015,surprise
@drogbajackson3619,man of the match⚽⚽⚽mbappe,0,0,0,309300,0,0,20463015,admiration
@stealthplayer37,el golazo que hace mbappe de golea parece brazuca,0,0,0,309300,0,0,20463015,neutral
@abdel_edits,greatest world cup in football history!,1,0,1,309300,0,0,20463015,admiration
@awesomegamer7442,great final but i just wanna give the commentray some credit in this highlights becuse i think he is great,2,0,0,309300,0,0,20463015,admiration
@juniorffx,só fala que esse é a maior partida de todos os tempos quem não viu santos x flamengo 2011,0,0,0,309300,0,0,20463015,approval
@piooner,mbappe vs argentina,1,0,0,309300,0,0,20463015,neutral
@g-santagostino4226,"that kolo muani shot though, would have been the winner for france",1,0,0,309300,0,0,20463015,admiration
@froglet827,"it's crazy how griezmann, perhaps the greatest players of the tournament just wasn't able to do anything this game.",4,0,0,309300,0,0,20463015,admiration
@danifernandez8480,aguante argentina muy orgulloso de ser argentino 🇦🇷🌟🌟🌟💙😎,0,0,1,309300,0,0,20463015,neutral
@aymanlawand8987,argentina’s 3rd goal was offside and the 2 sub argentine players where on the pitch before messi scored the ball… goal should have been disallowed,0,0,2,309300,0,0,20463015,neutral
@nantikakamyan4493,เป็นการแข่งฟุตบอลที่ต้องจดจำตลอดไป congratulations 🎊 argentina 🇦🇷 ❤️ love messi and every one.,1,0,1,309300,0,0,20463015,gratitude
@muazzamshaikh2049,so di maria scores in all the final that argentina won...olympic copa world cup,1,0,0,309300,0,0,20463015,neutral
@mamarys.a2301,this not match it is a lesson the leader never give up …teach the coming generation ..there was a player called messi big legend..team never let there leader down i can’t forget this match ..ever,0,0,0,309300,0,0,20463015,neutral
@wekekke,when are you going to upload the extended highlights? this match deserves more than this really short 2mins video.,0,0,0,309300,0,0,20463015,admiration
@jonathanparajas,the greatest finals is between japan and germany.,0,0,0,309300,0,0,20463015,admiration
@messig.o.a.t7070,respect messi g.o.a.t!🏆,0,0,0,309300,0,0,20463015,pride
@aboubacarsanogo1516,it's was a joy to watch this wc. i will remember forever.,3,0,0,309300,0,0,20463015,joy
@khushbothra4805,"drop the question mark, fifa! it is the greatest final ever!",1,0,0,309300,0,0,20463015,joy
@PrajwalK103,congratulations team argentina 🏆 well played france,3,0,0,309300,0,0,20463015,admiration
@fabricosta9488,still maradona is a notch above messi.,0,0,0,309300,0,0,20463015,neutral
@gashibash,why not all penalties,0,0,0,309300,0,0,20463015,curiosity
@AdilKhan-og5mh,1:28 this is where we win the game already 🔥🔥🔥 selute mertinaze 23🔥,1,0,0,309300,0,0,20463015,approval
@zizoofofa8169,what a beautiful match! this is the best final in history hands down. this whole world cup was full of surprises and joyful moments that we will remember for many years to come.,6,0,0,309300,0,0,20463015,admiration
@omarsharif8381,greatest world cup final ever indeed.,1,0,0,309300,0,0,20463015,admiration
@malik_jaffar,you know ronaldo sister this was worest world cup joke.of the year,0,0,0,309300,0,0,20463015,neutral
@paveantelic7876,"3 penalties...no var, interesting..",2,0,1,309300,0,0,20463015,neutral
@leiwang6064,how can i watch the whole final match.thanks,0,0,0,309300,0,0,20463015,gratitude
@petar595,who brought the trophy on the pitch before the kick off?,1,0,0,309300,0,0,20463015,curiosity
@user-wl7fp9os5f,congratz argentina won world cup 2022! ⚽⚽⚽⚽⚽ ⠀🇦🇷🏆🏆🏆🏆🇦🇷 🇦🇷 🏆🏆 🏆🏆 🇦🇷 🇦🇷 🏆🏆🏆🏆 🇦🇷 🇦🇷🏆⭐🏆🇦🇷 🏆🏆 🏆 🏆🏆 ⚽⚽⚽ emoji art by facemoji,0,0,0,309300,0,0,20463015,admiration
